"","CowID","Cow.Birth.Date","Farm.Name","Farm.No","Cow.Breed","Cow.Exit.Date","BS.DATE","BS.Month","BS.MS.Date.Difference","BS.DIM","Hapto.Result","Hapto.Log","Hapto.0.1","Hapto0.35","Hapto.HML","Hapto.HL","BS.NEFA","BS.BHBA","MS.Date.Taken","MS.Time.Taken","Calving.Date","Calving.No","Hfr.or.Cow","MS.DIM","MS.Date.Analyzed","Milk.Yield","MS.Milk.Yield","MS.Fat","MS.Protein","MS.S.Cell.Count","MS.Lactose","MS.Urea","MS.pH","MS.Acetone","MS.BHBA","MS.NEFA","MS.NSFA","MS.MFA","MS.PFA","MS.SFA","MS.Palmeic","MS.Stearine","MS.Oleic","CE.Date","CE.Temp","CE.Environ.Temp","CE.Fat.Level","CE.Skin.Dehydration","CE.Stom.Tension","CE.Stom.Layering","CE.Stom.Fluid.Movement","CE.Stom.Ping","CE.Stom.Fullness","CE.Stom.Noise.Freq","CE.Waste.Consistency","CE.Waste.Digestion","CE.Locomotion.Score","CE.Lame","BS.NEFA.Log","BS.BHBA.Log","MS.S.Cell.Count.Log","MS.BHBA.Log","MS.Acetone.Log","BS.NEFA.0.7","BS.BHBA.1.2","Hapto0.35.2","BS.Month2","BS.Month_warm","CE.Stom.Fullness01","CE.Stom.Tension01"
"191","276000951735265",2016-05-04,"Haimmerer","15175111104","01",NA,2018-08-09,"08-2018",0,16,482280,13.0862801372312,"1","1","2","3",0.3,0.61,2018-08-09,"07:00:00",2018-07-24,1,"hfr",16,2018-08-10,25.2,14.9,5.37,3.03,405,4.93,27.7,6.61,140,80,7.6,23.6,2.036,0.216,2.903,1.1,0.72,1.922,2018-08-09,38.7,23.3,23,"phy","phy","1","obb","obb","norm",NA,"norm","gut","4","1",-1.20397280432594,-0.49429632181478,6.00388706710654,4.38202663467388,4.9416424226093,"0","0","1","08-2018","1","0","0"
"192","276000951735259",2016-04-16,"Haimmerer","15175111104","01",2018-08-24,2018-06-14,"06-2018",1,13,859,6.75576892198425,"0","0","0","1",0.6,0.53,2018-06-13,"18:58:00",2018-06-01,1,"hfr",12,2018-06-15,21.4,7.1,6.44,3.3,374,4.78,28.6,6.54,240,100,7.6,27.9,2.357,0.252,3.574,1.488,0.889,2.209,2018-06-14,38.7,NA,20,"phy","erh","1","obb","obb","norm","phy","norm","gut","1","0",-0.510825623765991,-0.63487827243597,5.92425579741453,4.60517018598809,5.48063892334199,"0","0","0","06-2018","0","0","1"
"193","276000952597636",2016-11-20,"Haimmerer","15175111104","01",NA,2018-12-13,"12-2018",1,18,825.5,6.71598926336018,"0","0","0","1",0.99,0.75,2018-12-12,"18:16:00",2018-11-25,1,"hfr",17,2018-12-17,24.2,9,5.3,2.94,27,5.04,33.1,6.73,160,80,3.8,22,1.823,0.196,2.977,1.2,0.67,1.736,2018-12-13,38.7,10.6,24,"phy","phy","0","obb","obb","norm","phy","thick","gut","1","0",-0.0100503358535015,-0.287682072451781,3.29583686600433,4.38202663467388,5.07517381523383,"1","0","0","12-2018","0","0","0"
"194","276000950854799",2015-06-17,"Haimmerer","15175111104","01",NA,2018-09-06,"09-2018",1,21,280,5.63478960316925,"0","0","0","1",1.08,1.7,2018-09-05,"21:56:00",2018-08-16,2,"cow",20,2018-09-07,36.5,19.4,5.69,3.04,10,4.76,27,6.71,270,150,9,23.8,1.96,0.196,3.204,1.264,0.693,1.877,2018-09-06,38.2,16.6,15,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","2","0",0.0769610411361284,0.53062825106217,2.30258509299405,5.01063529409626,5.59842195899838,"1","1","0","09-2018","1","1","0"
"195","276000950854799",2015-06-17,"Haimmerer","15175111104","01",NA,2018-09-13,"09-2018",1,28,280,5.63478960316925,"0","0","0","1",0.39,1.36,2018-09-12,"18:19:00",2018-08-16,2,"cow",27,2018-09-14,NA,15.9,3.83,2.9,13,4.83,18.8,6.67,50,50,9.5,13,1.102,0.131,2.304,1.049,0.393,1.002,2018-09-13,38.4,20.1,11,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-0.941608539858445,0.307484699747961,2.56494935746154,3.91202300542815,3.91202300542815,"0","1","0","09-2018","1","1","0"
"196","276000951735330",2016-11-05,"Haimmerer","15175111104","01",NA,2018-12-13,"12-2018",1,15,3534.5,8.17032712561101,"1","1","0","1",0.16,0.54,2018-12-12,"18:09:00",2018-11-28,1,"hfr",14,2018-12-17,26,13,4.47,3.38,37,5,26.8,6.73,170,90,NA,15.8,1.288,0.153,2.689,1.157,0.605,1.217,2018-12-13,38.8,10.6,20,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-1.83258146374831,-0.616186139423817,3.61091791264422,4.49980967033027,5.13579843705026,"0","0","1","12-2018","0","1","0"
"197","276000950854812",2015-08-27,"Haimmerer","15175111104","01",NA,2018-11-15,"11-2018",1,25,280,5.63478960316925,"0","0","0","1",0.07,0.58,2018-11-14,"04:36:00",2018-10-21,2,"cow",24,2018-11-16,NA,13.5,4.37,3.99,29,4.78,14.1,6.66,NA,NA,3.2,10.7,NA,NA,NA,NA,NA,NA,2018-11-15,39.2,9,10,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-2.65926003693278,-0.544727175441672,3.36729582998647,NA,NA,"0","0","0","11-2018","0","1","0"
"198","276000947898273",2013-02-08,"Haimmerer","15175111104","01",NA,2018-08-09,"08-2018",1,30,280,5.63478960316925,"0","0","0","1",0.85,0.38,2018-08-08,"17:51:00",2018-07-10,4,"cow",29,2018-08-10,39.7,13.3,5.21,3.13,41,4.93,33,6.66,140,100,8.9,20.2,1.705,0.184,3.077,1.282,0.585,1.606,2018-08-09,38.4,22.2,16,"phy","phy","1","obb","obb","norm",NA,"norm","gut","2","0",-0.162518929497775,-0.967584026261706,3.71357206670431,4.60517018598809,4.9416424226093,"1","0","0","08-2018","1","0","0"
"199","276000950854801",2015-06-19,"Haimmerer","15175111104","01",NA,2018-08-16,"08-2018",2,13,415,6.0282785202307,"0","0","0","1",0.46,0.49,2018-08-14,"21:51:00",2018-08-03,2,"cow",11,2018-08-17,NA,12.6,4.19,3.64,22,4.8,18.4,6.63,40,40,NA,11.3,NA,NA,NA,NA,NA,NA,2018-08-16,38.4,18.8,25,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-0.776528789498996,-0.713349887877465,3.09104245335832,3.68887945411394,3.68887945411394,"0","0","0","08-2018","1","1","0"
"200","276000950854801",2015-06-19,"Haimmerer","15175111104","01",NA,2018-08-23,"08-2018",0,20,280,5.63478960316925,"0","0","0","1",0.58,0.73,2018-08-23,"04:52:00",2018-08-03,2,"cow",20,2018-08-24,36.3,13.2,4.28,3.26,10,4.91,22.7,6.67,130,80,3.5,14.7,1.159,0.135,2.622,1.052,0.439,1.127,2018-08-23,38.2,20,25,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-0.544727175441672,-0.3147107448397,2.30258509299405,4.38202663467388,4.86753445045558,"0","0","0","08-2018","1","1","0"
"201","276000946085209",2011-08-02,"Haimmerer","15175111104","01",NA,2018-09-27,"09-2018",1,16,1729450,14.3633139968518,"1","1","2","3",0.82,0.87,2018-09-26,"14:53:00",2018-09-11,6,"cow",15,2018-10-01,33.1,10.3,5.09,3.03,25,4.7,23.1,6.65,130,80,1.29,18.4,1.515,0.171,3.064,1.302,0.627,1.428,2018-09-27,38.7,10.6,19,"phy","phy","1","obb","obb","norm",NA,"norm","gut","2","0",-0.198450938723838,-0.139262067333508,3.2188758248682,4.38202663467388,4.86753445045558,"1","0","1","09-2018","1","0","0"
"202","276000946085209",2011-08-02,"Haimmerer","15175111104","01",NA,2018-10-11,"10-2018",1,30,280,5.63478960316925,"0","0","0","1",0.13,0.92,2018-10-10,"22:22:00",2018-09-11,6,"cow",29,2018-10-12,41.6,18.7,4.29,2.98,34,4.65,29.2,6.66,140,90,0.8,13.9,1.099,0.133,2.734,1.128,0.483,1.017,2018-10-11,38.5,11,22,"phy","phy","1","obb","obb","norm",NA,"norm","maess","1","0",-2.04022082852655,-0.083381608939051,3.52636052461616,4.49980967033027,4.9416424226093,"0","0","0","10-2018","0","0","0"
"203","276000947898273",2013-02-08,"Haimmerer","15175111104","01",NA,2018-07-26,"07-2018",0,16,325,5.78382518232974,"0","0","0","1",0.52,0.48,2018-07-26,"02:49:00",2018-07-10,4,"cow",16,2018-07-31,34.1,17.4,4.14,3.33,10,4.93,26,6.69,20,30,6,14.6,1.206,0.132,2.508,1.103,0.42,1.114,2018-07-26,38.5,21.6,19,NA,NA,NA,NA,NA,"0","phy","thick","gut","1","0",-0.653926467406664,-0.7339691750802,2.30258509299405,3.40119738166216,2.99573227355399,"0","0","0","07-2018","1","0","0"
"204","276000952597634",2016-11-17,"Haimmerer","15175111104","01",NA,2018-12-13,"12-2018",1,17,384,5.95064255258773,"0","0","0","1",0.5,0.64,2018-12-12,"17:43:00",2018-11-26,1,"hfr",16,2018-12-17,22.2,9.5,4.34,3.42,36,5,25.1,6.72,70,30,2.5,15.9,1.278,0.157,2.568,1.119,0.508,1.195,2018-12-13,38.2,10.6,19,"phy","phy","0","obb","obb","abnorm","bis_2","thick","gut","1","0",-0.693147180559945,-0.446287102628419,3.58351893845611,3.40119738166216,4.24849524204936,"0","0","0","12-2018","0","1","0"
"205","276000947900931",2012-12-23,"Zacherl","15175136114","01",NA,2018-06-12,"06-2018",-1,11,3054,8.02420748577858,"1","0","0","1",1.14,0.76,2018-06-13,"07:57:00",2018-06-01,4,"cow",12,2018-06-14,35.1,17.1,5.3,3.37,17,4.7,26.6,6.59,270,150,5.3,22.5,1.872,0.182,2.924,1.222,0.768,1.767,2018-06-12,38.8,20,13,"phy","phy","1","obb","obb","norm",NA,"norm","maess","1","0",0.131028262406404,-0.27443684570176,2.83321334405622,5.01063529409626,5.59842195899838,"1","0","0","06-2018","0","0","0"
"206","276000949570193",2015-05-05,"Zacherl","15175136114","01",2019-01-04,2018-06-12,"06-2018",-1,15,255.5,5.54322240964376,"0","0","0","1",0.33,0.6,2018-06-13,"01:07:00",2018-05-28,2,"cow",16,2018-06-14,30.2,12.2,3.7,3.63,33,5.09,34.8,6.69,70,80,8.1,15.2,1.199,0.154,2.064,0.876,0.482,1.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,"0",-1.10866262452161,-0.510825623765991,3.49650756146648,4.38202663467388,4.24849524204936,"0","0","0","06-2018","0","0","0"
"207","276000948759078",2014-03-20,"Zacherl","15175136114","01",NA,2018-06-12,"06-2018",-1,26,144.5,4.97327950755249,"0","0","0","1",0.69,1.55,2018-06-13,"19:53:00",2018-05-17,3,"cow",27,2018-06-14,40,18.2,3.33,2.74,99,4.77,22.5,6.58,160,120,2.9,14,1.167,0.133,1.763,0.784,0.478,1.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,"0",-0.371063681390832,0.438254930931155,4.59511985013459,4.78749174278205,5.07517381523383,"0","1","0","06-2018","0","0","0"
"208","276000947900931",2012-12-23,"Zacherl","15175136114","01",NA,2018-06-19,"06-2018",1,18,280,5.63478960316925,"0","0","0","1",0.5,1.01,2018-06-18,"10:12:00",2018-06-01,4,"cow",17,2018-06-19,NA,13.5,4.38,3.19,18,4.72,25.9,6.62,110,80,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,"0",-0.693147180559945,0.00995033085316809,2.89037175789616,4.38202663467388,4.70048036579242,"0","0","0","06-2018","0","0","0"
"209","276000948759078",2014-03-20,"Zacherl","15175136114","01",NA,2018-06-05,"06-2018",-1,19,280,5.63478960316925,"0","0","0","1",0.62,1.27,2018-06-06,"16:30:00",2018-05-17,3,"cow",20,2018-06-07,36.4,14.5,3.57,2.89,88,4.74,26,6.6,160,90,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,"0",-0.478035800943,0.2390169004705,4.47733681447821,4.49980967033027,5.07517381523383,"0","1","0","06-2018","0","0","0"
"210","276000948759055",2013-10-27,"Zacherl","15175136114","01",NA,2018-07-26,"07-2018",0,25,213.5,5.36363683266868,"0","0","0","1",0.52,3.18,2018-07-26,"22:09:00",2018-07-01,3,"cow",25,2018-07-27,37.4,11,5.65,3.25,55,4.77,22.2,6.61,340,220,8.1,25.1,2.088,0.212,3.11,1.185,0.763,1.967,2018-07-26,38.6,28.1,15,"phy","phy","1","obb","obb","abnorm",NA,"norm","maess","1","0",-0.653926467406664,1.15688119679209,4.00733318523247,5.39362754635236,5.82894561761021,"0","1","0","07-2018","1","1","0"
"211","276000951842795",2016-06-04,"Zacherl","15175136114","01",NA,2018-07-26,"07-2018",0,17,455,6.12029741895095,"0","0","0","1",1.04,1.1,2018-07-26,"16:33:00",2018-07-09,1,"hfr",17,2018-07-30,NA,9.7,5.6,3.3,122,4.93,24,6.65,180,100,NA,27.7,NA,NA,NA,NA,NA,NA,2018-07-26,38.7,28.3,18,"phy","phy","1","obb","obb","abnorm","bis_2","0",NA,"1","0",0.0392207131532813,0.0953101798043249,4.80402104473326,4.60517018598809,5.19295685089021,"1","0","0","07-2018","1","1","0"
"212","276000949570204",2015-05-26,"Zacherl","15175136114","01",NA,2018-08-28,"08-2018",2,18,280,5.63478960316925,"0","0","0","1",0.21,0.51,2018-08-26,"00:00:00",2018-08-10,2,"cow",16,2018-08-28,NA,21.9,4.86,3.23,26,4.96,17.8,6.74,70,60,NA,17.7,NA,NA,NA,NA,NA,NA,2018-08-28,38.1,20.1,8,"phy","erh","1","obb","obb","abnorm","bis_2","thick","gut","1","0",-1.56064774826467,-0.673344553263766,3.25809653802148,4.0943445622221,4.24849524204936,"0","0","0","08-2018","1","1","1"
"213","276000945884768",2011-04-24,"Zacherl","15175136114","01",2018-10-31,2018-06-05,"06-2018",-1,8,280,5.63478960316925,"0","0","0","1",0.7,1.07,2018-06-06,"02:43:00",2018-05-28,6,"cow",9,2018-06-07,35.5,15.3,4.7,3.02,424,4.54,36.8,6.61,150,140,NA,18.9,NA,NA,NA,NA,NA,NA,2018-06-05,37.7,20,25,"phy","phy","1","obb","obb","norm",NA,"norm","maess","2","0",-0.356674943938732,0.0676586484738149,6.04973345523196,4.9416424226093,5.01063529409626,"1","0","0","06-2018","0","0","0"
"214","276000949570183",2015-03-28,"Zacherl","15175136114","01",NA,2018-09-18,"09-2018",0,11,140680,11.8542430865879,"1","1","2","3",1.51,0.66,2018-09-18,"12:22:00",2018-09-07,2,"cow",11,2018-09-19,33.2,12.4,7.34,3.38,36,4.55,26.6,6.55,260,90,5.8,32.4,2.688,0.281,4.031,1.438,0.963,2.64,2018-09-18,38.4,20.1,26,"phy","phy","1","obb","obb","norm",NA,"norm","maess","3","1",0.412109650826833,-0.415515443961666,3.58351893845611,4.49980967033027,5.56068163101553,"1","0","1","09-2018","1","0","0"
"215","276000949570183",2015-03-28,"Zacherl","15175136114","01",NA,2018-09-25,"09-2018",1,18,889.5,6.79065950710589,"0","0","0","1",1.67,0.74,2018-09-24,"15:58:00",2018-09-07,2,"cow",17,2018-09-27,35.1,13.9,5.32,3.32,23,4.78,20.1,6.58,190,120,9.4,24.6,2.051,0.206,2.753,0.916,0.705,2.01,2018-09-25,38.5,11.4,22,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",0.512823626428664,-0.301105092783922,3.13549421592915,4.78749174278205,5.24702407216049,"1","0","0","09-2018","1","1","0"
"216","276000949570183",2015-03-28,"Zacherl","15175136114","01",NA,2018-10-02,"10-2018",0,25,280,5.63478960316925,"0","0","0","1",1.08,0.98,2018-10-02,"00:32:00",2018-09-07,2,"cow",25,2018-10-04,36,20.9,4.62,3.3,14,4.69,14.8,6.62,70,70,7.8,19.2,1.601,0.189,2.503,0.879,0.602,1.534,2018-10-02,38.8,11,21,"phy","phy","1","re","obb","norm","phy","norm","gut","2","0",0.0769610411361284,-0.0202027073175195,2.63905732961526,4.24849524204936,4.24849524204936,"1","0","0","10-2018","0","0","0"
"217","276000948759087",2014-04-13,"Zacherl","15175136114","01",NA,2018-10-02,"10-2018",0,30,295,5.68697535633982,"0","0","0","1",0.27,0.55,2018-10-02,"07:31:00",2018-09-02,3,"cow",30,2018-10-04,30.1,17.1,5.71,3.4,77,4.69,22.1,6.72,130,110,4,17.7,1.446,0.16,3.742,1.584,0.624,1.362,2018-10-02,38,11,7,"phy","phy","1","obb","obb","abnorm","phy","thick","gut","2","0",-1.30933331998376,-0.59783700075562,4.34380542185368,4.70048036579242,4.86753445045558,"0","0","0","10-2018","0","1","0"
"218","276000951084496",2015-10-30,"Zacherl","15175136114","01",NA,2018-11-06,"11-2018",-1,11,285,5.65248918026865,"0","0","0","1",0.32,0.65,2018-11-07,"07:43:00",2018-10-26,2,"cow",12,2018-11-08,28.5,9.8,4.56,3.47,27,4.79,22.1,6.67,50,50,4.2,15.5,1.233,0.155,2.796,1.188,0.535,1.14,2018-11-06,38.1,13.8,19,"phy","phy","1","obb","obb","norm",NA,"norm","gut","1","0",-1.13943428318836,-0.430782916092454,3.29583686600433,3.91202300542815,3.91202300542815,"0","0","0","11-2018","0","0","0"
"219","276000951084474",2015-07-14,"Zacherl","15175136114","01",2018-12-03,2018-10-16,"10-2018",-1,27,280,5.63478960316925,"0","0","0","1",0.23,1.06,2018-10-17,"18:03:00",2018-09-19,2,"cow",28,2018-10-18,29.2,12.8,5.15,3.57,50,4.75,23.4,6.72,30,30,3.8,16,1.347,0.161,3.318,1.478,0.516,1.239,2018-10-16,38.5,12,14,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-1.46967597005894,0.0582689081239758,3.91202300542815,3.40119738166216,3.40119738166216,"0","0","0","10-2018","0","1","0"
"220","276000949570145",2014-08-01,"Zacherl","15175136114","01",NA,2018-12-11,"12-2018",-1,24,195,5.27299955856375,"0","0","0","1",0.14,0.84,2018-12-12,"10:13:00",2018-11-17,3,"cow",25,2018-12-17,33.2,14.8,3.64,3.61,1047,4.79,14.6,6.81,40,50,0.2,11.3,0.882,0.114,2.336,1.148,0.334,0.759,2018-12-11,38,6,8,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","2","0",-1.96611285637283,-0.174353387144778,6.95368421087054,3.91202300542815,3.68887945411394,"0","0","0","12-2018","0","1","0"
"221","276000948759055",2013-10-27,"Zacherl","15175136114","01",NA,2018-07-17,"07-2018",-1,16,539.5,6.29064278469819,"0","0","0","1",1.61,1.45,2018-07-18,"05:10:00",2018-07-01,3,"cow",17,2018-07-19,37.7,12.9,5.25,3.22,42,4.83,27.8,6.57,110,90,8.3,22.6,1.901,0.213,2.873,1.099,0.686,1.795,2018-07-17,38.7,24,16,"phy","phy","1","obb","obb","abnorm",NA,"norm","maess","1","0",0.476234178996372,0.371563556432483,3.73766961828337,4.49980967033027,4.70048036579242,"1","1","0","07-2018","1","1","0"
"222","276000949570161",2014-10-30,"Zacherl","15175136114","01",NA,2018-10-16,"10-2018",-1,13,280,5.63478960316925,"0","0","0","1",1.71,0.85,2018-10-17,"18:28:00",2018-10-03,2,"cow",14,2018-10-18,35.7,14.2,5.71,3.17,55,4.78,20.8,6.59,250,140,5.9,25.3,2.117,0.211,3.045,1.129,0.806,2.02,2018-10-16,38.6,13,43,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","2","0",0.536493370514568,-0.162518929497775,4.00733318523247,4.9416424226093,5.52146091786225,"1","0","0","10-2018","0","1","0"
"223","276000949570161",2014-10-30,"Zacherl","15175136114","01",NA,2018-10-23,"10-2018",-1,20,341,5.83188247728352,"0","0","0","1",0.81,0.81,2018-10-24,"10:01:00",2018-10-03,2,"cow",21,2018-10-25,36.7,14.6,5.74,2.96,278,4.8,19.7,6.63,320,190,6.4,26.3,2.194,0.21,2.982,1.102,0.807,2.133,2018-10-23,38.5,10.9,24,"phy","phy","1","obb","obb","norm",NA,"norm","maess","2","0",-0.210721031315653,-0.210721031315653,5.62762111369064,5.24702407216049,5.76832099579377,"1","0","0","10-2018","0","0","0"
"224","276000949570161",2014-10-30,"Zacherl","15175136114","01",NA,2018-10-30,"10-2018",1,27,280,5.63478960316925,"0","0","0","1",1.46,2.12,2018-10-29,"20:45:00",2018-10-03,2,"cow",26,2018-10-31,NA,17.1,5.3,2.97,25,4.89,17.8,6.63,190,120,8.5,24.3,NA,NA,NA,NA,NA,NA,2018-10-30,38.7,11.6,26,"phy","phy","1","obb","obb","norm","phy","thick","maess","2","0",0.378436435720245,0.751416088683921,3.2188758248682,4.78749174278205,5.24702407216049,"1","1","0","10-2018","0","0","0"
"225","276000949570145",2014-08-01,"Zacherl","15175136114","01",NA,2018-12-04,"12-2018",1,17,252440,12.4389288756982,"1","1","2","3",0.14,0.77,2018-12-03,"23:07:00",2018-11-17,3,"cow",16,2018-12-05,33.5,11,5.21,3.63,685,4.65,25.7,6.78,50,70,2.4,15.9,1.285,0.168,3.382,1.453,0.54,1.183,2018-12-04,38.2,11.6,8,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-1.96611285637283,-0.261364764134408,6.52941883826223,4.24849524204936,3.91202300542815,"0","0","1","12-2018","0","1","0"
"226","276000951084474",2015-07-14,"Zacherl","15175136114","01",2018-12-03,2018-10-09,"10-2018",-1,20,23261.5,10.0545549123855,"1","1","2","3",0.76,0.89,2018-10-10,"17:09:00",2018-09-19,2,"cow",21,2018-10-11,29,14,4.9,3.47,35,4.83,17.8,6.71,NA,20,3.6,15,1.273,0.153,3.17,1.421,0.465,1.136,2018-10-09,38.5,16.7,14,"phy","phy","1","obb","obb","abnorm",NA,"thick","gut","1","0",-0.27443684570176,-0.116533816255952,3.55534806148941,2.99573227355399,NA,"1","0","1","10-2018","0","1","0"
"227","276000951842818",2016-07-13,"Zacherl","15175136114","01",NA,2018-10-16,"10-2018",-1,15,845.5,6.73992816833864,"0","0","0","1",0.78,2.78,2018-10-17,"12:00:00",2018-10-01,1,"hfr",16,2018-10-18,NA,20.7,5.04,3.16,242,4.78,26.5,6.64,410,170,3.9,24.2,2.045,0.182,2.5,1.032,0.749,1.984,2018-10-16,38.7,12,26,"phy","phy","1","obb","obb","norm",NA,"norm","gut","1","0",-0.2484613592985,1.02245092770255,5.48893772615669,5.13579843705026,6.01615715969835,"1","1","0","10-2018","0","0","0"
"228","276000951084490",2015-09-28,"Zacherl","15175136114","01",NA,2018-10-16,"10-2018",-1,15,1302200,14.0795656997849,"1","1","2","3",0.8,0.48,2018-10-17,"01:32:00",2018-10-01,2,"cow",16,2018-10-18,29.1,5.2,6.43,3.18,1231,4.78,20,6.7,100,80,1.09,23.2,1.98,0.228,3.886,1.642,0.711,1.891,2018-10-16,39.1,13,12,"phy","erh","1","obb","obb","abnorm","bis_2","norm","maess","1","0",-0.22314355131421,-0.7339691750802,7.11558212618445,4.38202663467388,4.60517018598809,"1","0","1","10-2018","0","1","1"
"229","276000951842818",2016-07-13,"Zacherl","15175136114","01",NA,2018-10-23,"10-2018",-1,22,291450,12.5826237434737,"1","1","2","3",0.51,1.13,2018-10-24,"00:00:00",2018-10-01,1,"hfr",23,2018-10-25,NA,20.3,5.4,2.86,415,4.88,17.9,6.66,270,120,6.9,27.3,2.328,0.208,2.607,1.011,0.774,2.222,2018-10-23,38.1,10.6,19,"phy","phy","1","obb","obb","norm",NA,"norm","gut","1","0",-0.673344553263766,0.122217632724249,6.0282785202307,4.78749174278205,5.59842195899838,"0","0","1","10-2018","0","0","0"
"230","276000951084477",2015-08-06,"Zacherl","15175136114","01",NA,2018-10-30,"10-2018",1,20,54810,10.9116279380402,"1","1","2","3",0.63,0.66,2018-10-29,"18:53:00",2018-10-10,2,"cow",19,2018-10-31,NA,17.9,4.41,3.39,17,4.88,19.1,6.72,NA,NA,4.1,17,NA,NA,NA,NA,NA,NA,2018-10-30,37.8,11.4,6,"phy","erh","1","obb","obb","abnorm","phy","norm","gut","1","0",-0.462035459596559,-0.415515443961666,2.83321334405622,NA,NA,"0","0","1","10-2018","0","1","1"
"231","276000951084474",2015-07-14,"Zacherl","15175136114","01",2018-12-03,2018-10-02,"10-2018",0,13,313.5,5.74779936007298,"0","0","0","1",0.97,0.61,2018-10-02,"15:18:00",2018-09-19,2,"cow",13,2018-10-04,31.5,16.1,6.13,3.7,24,4.81,23.2,6.72,80,50,3.8,21.8,1.849,0.221,3.766,1.531,0.69,1.736,2018-10-02,38.7,11,13,"phy","phy","1","obb","obb","abnorm",NA,"norm","maess","1","0",-0.0304592074847086,-0.49429632181478,3.17805383034795,3.91202300542815,4.38202663467388,"1","0","0","10-2018","0","1","0"
"232","276000951842811",2016-06-30,"Zacherl","15175136114","01",NA,2018-09-18,"09-2018",0,12,317530,12.6683275810401,"1","1","2","3",1.05,1.01,2018-09-18,"12:00:00",2018-09-06,1,"hfr",12,2018-09-19,NA,22.6,6.83,2.96,408,4.87,19.8,6.55,360,140,NA,36.6,NA,NA,NA,NA,NA,NA,2018-09-18,39.6,19.9,27,"phy","phy","1","obb","obb","abnorm","phy","thick","gut","1","0",0.048790164169432,0.00995033085316809,6.01126717440416,4.9416424226093,5.88610403145016,"1","0","1","09-2018","1","1","0"
"233","276000944332437",2010-02-19,"Zacherl","15175136114","01",NA,2018-11-20,"11-2018",-1,23,187,5.23110861685459,"0","0","0","1",0.61,0.36,2018-11-21,"11:43:00",2018-10-28,7,"cow",24,2018-11-22,32.4,16,3.55,3.48,140,4.86,18.4,6.65,40,30,5.7,12.1,0.966,0.138,2.131,0.885,0.365,0.852,2018-11-20,38.6,5.9,7,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","3","1",-0.49429632181478,-1.02165124753198,4.9416424226093,3.40119738166216,3.68887945411394,"0","0","0","11-2018","0","1","0"
"234","276000951842811",2016-06-30,"Zacherl","15175136114","01",NA,2018-09-25,"09-2018",0,19,2684,7.89506349809157,"1","0","0","1",0.59,1,2018-09-25,"12:00:00",2018-09-06,1,"hfr",19,2018-09-27,NA,24.8,5.38,3.14,38,5.06,19.1,6.59,170,90,1.07,25,2.146,0.231,2.714,0.993,0.787,2.042,2018-09-25,38.9,12,17,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-0.527632742082372,0,3.63758615972639,4.49980967033027,5.13579843705026,"0","0","0","09-2018","1","1","0"
"235","276000949157473",2014-04-04,"Hörmann","15177139312","01",2019-03-01,2018-07-19,"07-2018",0,22,1504.5,7.3162158960701,"1","0","0","1",0.23,0.48,2018-07-19,"21:09:00",2018-06-27,3,"cow",22,2018-07-20,38.5,17.1,2.72,2.97,15,5.05,30.1,6.63,50,20,3.4,8.7,0.749,0.111,1.62,0.848,0.288,0.624,2018-07-19,38.2,25,18,"phy","phy","1","obb","obb","abnorm",NA,"norm","maess","3","1",-1.46967597005894,-0.7339691750802,2.70805020110221,2.99573227355399,3.91202300542815,"0","0","0","07-2018","1","1","0"
"236","276000945893162",2011-02-25,"Hörmann","15177139312","01",2019-03-01,2018-06-28,"06-2018",0,12,7152.5,8.87521722492427,"1","1","1","NA",2.33,3.93,2018-06-28,"00:00:00",2018-06-16,6,"cow",12,2018-06-29,18,18,6.06,3.34,806,4.38,21.3,6.52,550,260,8.8,26.7,2.254,0.238,3.299,1.119,0.796,2.137,2018-06-28,38.4,16.6,38,"phy","erh","1","obb","obb","abnorm",NA,"norm","gut","4","1",0.845868267577609,1.36863942588117,6.69208374250663,5.56068163101553,6.30991827822652,"1","1","1","06-2018","0","1","1"
